"ID","Code","SetNumber","CardNumber","CharacterName","SeriesName","Rarity","ImageUrl","HasImage"
"NS-12-CR-016","NS12016","NS-12","016","Asuka Langley Soryu","Evangelion","CR","","NO"
"NS-12-CR-010","NS12010","NS-12","010","Azusa Nakano","K-ON!","CR","","NO"
"NS-12-CR-007","NS12007","NS-12","007","Ginko Sora","The Ryuo's Work Is Never Done!","CR","","NO"
"NS-12-CR-011","NS12011","NS-12","011","Ichihime","Mahjong Soul","CR","","NO"
"NS-12-CR-006","NS12006","NS-12","006","Marin Kitagawa","My Dress-Up Darling","CR","","NO"
"NS-12-CR-008","NS12008","NS-12","008","Nanoha Takamachi","Magical Girl Lyrical Nanoha","CR","","NO"
"NS-12-CR-018","NS12018","NS-12","018","Rikka Takanashi","Love, Chunibyo & Other Delusions!","CR","","NO"
"NS-12-CR-005","NS12005","NS-12","005","Rikka Takarada","SSSS.Gridman","CR","","NO"
"NS-12-CR-003","NS12003","NS-12","003","Rin Tohsaka","Fate","CR","","NO"
"NS-12-CR-014","NS12014","NS-12","014","Ruby Hoshino","Oshi No Ko","CR","","NO"
"NS-12-CR-004","NS12004","NS-12","004","Ryuko Matoi","Kill la Kill","CR","","NO"
"NS-12-CR-009","NS12009","NS-12","009","Shinku","Rozen Maiden","CR","","NO"
"NS-12-CR-012","NS12012","NS-12","012","Suletta Mercury","Mobile Suit Gundam","CR","","NO"
"NS-12-CR-015","NS12015","NS-12","015","Tohru","Miss Kobayashi's Dragon Maid","CR","","NO"
"NS-12-CR-017","NS12017","NS-12","017","Ying Cao","Onmyoji","CR","","NO"
"NS-12-CR-001","NS12001","NS-12","001","Yui","Angel Beats!","CR","","NO"
"NS-12-CR-013","NS12013","NS-12","013","Yuno Gasai","Future Diary","CR","","NO"
"NS-12-R-015","NS12015","NS-12","015","Amu Hinamori","Shugo Chara!","R","","NO"
"NS-12-R-010","NS12010","NS-12","010","Hisakawa Nagi","The Idolm@ster","R","","NO"
"NS-12-R-008","NS12008","NS-12","008","Horn","Arknights","R","","NO"
"NS-12-R-004","NS12004","NS-12","004","Hyakumantenbara Salome","NIJISANJI","R","","NO"
"NS-12-R-007","NS12007","NS-12","007","Mahiru Shiina","The Angel Next Door Spoils Me Rotten","R","","NO"
"NS-12-R-009","NS12009","NS-12","009","Makise kurisu","Steins;Gate","R","","NO"
"NS-12-R-002","NS12002","NS-12","002","Mako Mankanshoku","Kill la Kill","R","","NO"
"NS-12-R-012","NS12012","NS-12","012","Mayuzumi Fuyuko","The Idolm@ster","R","","NO"
"NS-12-R-013","NS12013","NS-12","013","Meguru Hachimiya","The Idolm@ster","R","","NO"
"NS-12-R-016","NS12016","NS-12","016","Roxy Migurdia","Mushoku Tensei","R","","NO"
"NS-12-R-001","NS12001","NS-12","001","Sayo Hikawa","BanG Dream!","R","","NO"
"NS-12-R-011","NS12011","NS-12","011","Shiki Ichinose","The Idolm@ster","R","","NO"
"NS-12-R-003","NS12003","NS-12","003","Shizuku Osaka","Love Live!","R","","NO"
"NS-12-R-018","NS12018","NS-12","018","Sora Kasugano","Yosuga no Sora","R","","NO"
"NS-12-R-005","NS12005","NS-12","005","Tsukino Mito","NIJISANJI","R","","NO"
"NS-12-R-014","NS12014","NS-12","014","Yoisaki Kanade","Project Sekai","R","","NO"
"NS-12-R-017","NS12017","NS-12","017","Yotsuba Nakano","","R","","NO"
"NS-12-R-006","NS12006","NS-12","006","Yuyuko Saigyouji","Touhou Project","R","","NO"
"NS-12-SCR-018","NS12018","NS-12","018","Ai Mizuno","Zombie Land Saga","SCR","","NO"
"NS-12-SCR-011","NS12011","NS-12","011","Akiyama Mizuki","Project SEKAI","SCR","","NO"
"NS-12-SCR-014","NS12014","NS-12","014","Arona","Blue Archive","SCR","","NO"
"NS-12-SCR-008","NS12008","NS-12","008","Chino Kafu","Is the Order a Rabbit?","SCR","","NO"
"NS-12-SCR-001","NS12001","NS-12","001","Emilia","Re: Zero","SCR","","NO"
"NS-12-SCR-002","NS12002","NS-12","002","Euphemia","Code Geass","SCR","","NO"
"NS-12-SCR-010","NS12010","NS-12","010","Jolyne Cujoh","JoJo's Bizarre Adventure","SCR","","NO"
"NS-12-SCR-015","NS12015","NS-12","015","Kafka","Honkai: Star Rail","SCR","","NO"
"NS-12-SCR-005","NS12005","NS-12","005","Kaguya Shinomiya","Kaguya-sama: Love Is War","SCR","","NO"
"NS-12-SCR-013","NS12013","NS-12","013","Kaori Miyazono","Your Lie in April","SCR","","NO"
"NS-12-SCR-003","NS12003","NS-12","003","Karyl","Princess Connect! Re:Dive","SCR","","NO"
"NS-12-SCR-007","NS12007","NS-12","007","Kirakishou","Rozen Maiden","SCR","","NO"
"NS-12-SCR-004","NS12004","NS-12","004","Mitsuri Kanroji","Demon Slayer","SCR","","NO"
"NS-12-SCR-006","NS12006","NS-12","006","Momoka Sakurai","The Idolm@ster","SCR","","NO"
"NS-12-SCR-012","NS12012","NS-12","012","Serval","Kemono Friends","SCR","","NO"
"NS-12-SCR-009","NS12009","NS-12","009","Tokai Teio","Uma Musume: Pretty Derby","SCR","","NO"
"NS-12-SCR-017","NS12017","NS-12","017","Yoshino","Date A Live","SCR","","NO"
"NS-12-SCR-016","NS12016","NS-12","016","Yuki Takeya","School-Live","SCR","","NO"
"NS-12-SER-002","NS12002","NS-12","002","Chisato Nishikigi","Lycoris Recoil","SER","","NO"
"NS-12-SER-003","NS12003","NS-12","003","Nilou","Genshin Impact","SER","","NO"
"NS-12-SER-001","NS12001","NS-12","001","Ryougi Shiki","Fate","SER","","NO"
"NS-12-SR-032","NS12032","NS-12","032","Akari Akaza","YuruYuri","SR","","NO"
"NS-12-SR-009","NS12009","NS-12","009","Amagiri","Kantai Collection","SR","","NO"
"NS-12-SR-013","NS12013","NS-12","013","Ch'en","Arknights","SR","","NO"
"NS-12-SR-007","NS12007","NS-12","007","Chika Fujiwara","Kaguya-sama: Love Is War","SR","","NO"
"NS-12-SR-020","NS12020","NS-12","020","Chino Kafuu","Is the Order a Rabbit?","SR","","NO"
"NS-12-SR-003","NS12003","NS-12","003","Elysia","Honkai Impact 3rd","SR","","NO"
"NS-12-SR-035","NS12035","NS-12","035","Fern","Frieren: Beyond Journey's End","SR","","NO"
"NS-12-SR-017","NS12017","NS-12","017","Hinana Ichikawa","The Idolm@ster","SR","","NO"
"NS-12-SR-027","NS12027","NS-12","027","Kana Arima","Oshi no Ko","SR","","NO"
"NS-12-SR-029","NS12029","NS-12","029","Kanna Kamui","Miss Kobayashi's Dragon Maid","SR","","NO"
"NS-12-SR-021","NS12021","NS-12","021","Kitasan Black?","Uma Musume: Pretty Derby?","SR","","NO"
"NS-12-SR-001","NS12001","NS-12","001","Kotori Minami","Love Live","SR","","NO"
"NS-12-SR-004","NS12004","NS-12","004","Kumiko Oumae","Sound! Euphonium","SR","","NO"
"NS-12-SR-016","NS12016","NS-12","016","Kuroko Shirai","A Certain Magical Index","SR","","NO"
"NS-12-SR-034","NS12034","NS-12","034","Kurumi Tokisaki ?","Date A Live","SR","","NO"
"NS-12-SR-012","NS12012","NS-12","012","Louise Françoise Le Blanc de La Vallière","Zero no Tsukaima","SR","","NO"
"NS-12-SR-014","NS12014","NS-12","014","Madoka Kaname","Puella Magi Madoka Magica","SR","","NO"
"NS-12-SR-018","NS12018","NS-12","018","Mai Sakurajima","Rascal Does Not Dream of Bunny Girl Senpai","SR","","NO"
"NS-12-SR-026","NS12026","NS-12","026","Marika Tachibana","Nisekoi","SR","","NO"
"NS-12-SR-023","NS12023","NS-12","023","Mioline Remblanc","Mobile Suit Gundam: The Witch From Mercury","SR","","NO"
"NS-12-SR-025","NS12025","NS-12","025","Mumei","Kabaneri of the Iron Fortress","SR","","NO"
"NS-12-SR-033","NS12033","NS-12","033","Nadeshiko Kagamihara","Yuru Camp","SR","","NO"
"NS-12-SR-028","NS12028","NS-12","028","Nino Nakano","The Quintessential Quintuplets","SR","","NO"
"NS-12-SR-005","NS12005","NS-12","005","Power","Chainsaw Man","SR","","NO"
"NS-12-SR-030","NS12030","NS-12","030","Rei Ayanami","Evangelion","SR","","NO"
"NS-12-SR-002","NS12002","NS-12","002","Rem","Re: Zero","SR","","NO"
"NS-12-SR-024","NS12024","NS-12","024","Saki Miyanaga","Saki","SR","","NO"
"NS-12-SR-015","NS12015","NS-12","015","Sakura Kinomoto","Cardcaptor Sakura","SR","","NO"
"NS-12-SR-022","NS12022","NS-12","022","Shinonome Ena","Project SEKAI","SR","","NO"
"NS-12-SR-031","NS12031","NS-12","031","Silver Wolf","Honkai: Star Rail","SR","","NO"
"NS-12-SR-036","NS12036","NS-12","036","Vermouth ?","Detective Conan","SR","","NO"
"NS-12-SR-006","NS12006","NS-12","006","Yamada Ryo","Bocchi the Rock!","SR","","NO"
"NS-12-SR-008","NS12008","NS-12","008","Yor Forger","Spy x Family","SR","","NO"
"NS-12-SR-019","NS12019","NS-12","019","Yui Hirasawa","K-ON!","SR","","NO"
"NS-12-SR-010","NS12010","NS-12","010","Yuko Yoshida","Machikado Mazoku","SR","","NO"
"NS-12-SR-011","NS12011","NS-12","011","Yumeko Jabami","Kakegurui","SR","","NO"
"NS-12-SSR-004","NS12004","NS-12","004","Ai Hoshino","Oshi no Ko","SSR","","NO"
"NS-12-SSR-011","NS12011","NS-12","011","Amiya","Arknights","SSR","","NO"
"NS-12-SSR-016","NS12016","NS-12","016","Bronya Rand","Honkai: Star Rail","SSR","","NO"
"NS-12-SSR-003","NS12003","NS-12","003","Frieren","Frieren: Beyond Journey's End","SSR","","NO"
"NS-12-SSR-005","NS12005","NS-12","005","Furina","Genshin Impact","SSR","","NO"
"NS-12-SSR-018","NS12018","NS-12","018","Jeanne d'Arc","Fate","SSR","","NO"
"NS-12-SSR-008","NS12008","NS-12","008","Kirakishou","Rozen Maiden","SSR","","NO"
"NS-12-SSR-015","NS12015","NS-12","015","Makima","Chainsaw Man","SSR","","NO"
"NS-12-SSR-009","NS12009","NS-12","009","Mikoto Misaka","A Certain Magical Index","SSR","","NO"
"NS-12-SSR-017","NS12017","NS-12","017","Mirai Kuriyama","Beyond the Boundary","SSR","","NO"
"NS-12-SSR-002","NS12002","NS-12","002","Nobara Kugisaki","Jujutsu Kaisen","SSR","","NO"
"NS-12-SSR-014","NS12014","NS-12","014","Reimu Hakurei","Touhou Project","SSR","","NO"
"NS-12-SSR-012","NS12012","NS-12","012","Reisalin ""Ryza"" Stout","Atelier Ryza","SSR","","NO"
"NS-12-SSR-007","NS12007","NS-12","007","Rukia","Bleach","SSR","","NO"
"NS-12-SSR-013","NS12013","NS-12","013","Shinobu Kocho","Demon Slayer","SSR","","NO"
"NS-12-SSR-010","NS12010","NS-12","010","Skadi The Corrupting Heart","Arknights","SSR","","NO"
"NS-12-SSR-006","NS12006","NS-12","006","Sunaookami Shiroko","Blue Archive","SSR","","NO"
"NS-12-SSR-001","NS12001","NS-12","001","Violet Evergarden","Violet Evergarden","SSR","","NO"
